   -0.507324    -0.101174    -0.639006    -1.286746    -2.446668     0.244633     0.010230     0.313917     1.191898     2.058494     0.765083     0.952030
    1.499988     1.774009     2.067374     1.464920     1.967053     0.729409     0.479459     0.978781     0.614695    -0.067055    -0.443050    -0.206667
    0.261381    -0.366570    -1.017012    -0.508459    -1.712000    -0.963079    -1.153265    -1.239978    -0.445224    -1.204563     0.338618    -0.463217
    2.001584     0.455833     0.347135     1.598732     1.069140     2.744248    -1.660630    -0.655563     0.045837    -0.344831     0.141169    -0.704312
   -0.592684    -0.518117     0.643450    -0.908618     0.203997     0.109484    -0.138711    -0.244953    -0.691297     0.156356    -0.256200    -0.100170
    1.527782     0.861230     0.572295     0.642202     1.445090     1.438855    -1.174515     1.523126     1.057620    -1.317016    -0.698077    -0.067889
    1.545800    -0.133979     0.311646     0.279058     0.662775    -0.151251     0.025456    -0.388617     0.068218     0.207218    -0.908099    -0.493613
   -1.074059    -0.737509    -0.657137     2.747589     1.048247     0.320636     0.408423     0.419830    -0.080500     0.499405    -0.682229    -0.164345
   -1.563173    -1.052074     0.292297    -0.200552     0.155044    -0.058435     1.351519     0.338680     1.463650     1.488075    -0.275790     0.553809
    1.272839     0.798961     0.379639    -0.674448    -0.982132    -0.010277     0.090029    -0.015576     1.028881     0.803823     1.031732     2.106287
   -3.091249    -1.085111    -0.705134    -1.553214    -0.760328    -0.537901    -2.070986    -1.253230    -1.496720    -2.416840    -1.899895    -1.016304
    1.894105     2.198019     1.055427     0.628056     1.014401     0.926953     0.849042     0.482352    -0.467568     1.038768    -0.208221     0.300016
    2.196189     1.309766     0.871166     0.504460     0.287591     1.307927     0.353131     0.196268     0.675276    -0.587859     1.068354     0.218848
   -2.162179    -0.577856    -1.385645    -1.916244    -1.426954    -0.657953     0.289825     0.631776    -0.576390    -2.681035    -1.167447    -1.682186
    0.577947     0.154436     0.704930     1.225494     0.601729     1.386049    -3.058329    -0.942019    -1.149893    -1.553074    -0.289795    -1.448177
    2.344484     1.680242     1.647755    -0.160064     0.332069     0.037277     2.113964     0.426628     0.658993     1.509682     1.860647     1.249293
    1.215989     0.455182     0.476813     0.038644    -1.225099    -1.674308    -1.881163     0.514704    -1.571652    -1.073173    -1.468923    -2.304039
